amplitude mean,-9.685852917537947
amplitude std,4.308620624448243
amplitude median,-9.581913993954238
charge mean,-0.01386800009066589
risetime mean,0.00034325581395348837
decaytime mean,0.0007693023255813953
frequency,0.3583333333333333
