amplitude mean,-9.87379732655331
amplitude std,4.369419546285625
amplitude median,-10.104921894906633
charge mean,-0.01378767622360667
risetime mean,0.0003566279069767442
decaytime mean,0.0007451162790697676
halfwidth mean,0.0021597463225096545
tau_avg,0.0011548905871512367
frequency,0.3583333333333333
iei mean,2.7002871428571433
